run,world,policy,seed,step,current_mean_clause,current_spread_clause,current_mass_clause,current_collapse_clause,future_collapse_step,first_collapse_clause_triggered,shield_abstract_state,shield_c,shield_a,shield_label,mean_welfare,failed_zone_count,total_mass,min_zone_welfare,resource_hhi,capture_index,containment_active_count,containment_timer_max,containment_timer_sum,containment_events_this_step,delayed_obs_step,delayed_obs_mean_welfare,delayed_obs_min_welfare,delayed_obs_failed_zone_count,obs_last_aid_max,obs_last_aid_mean,obs_response_to_aid_min,obs_response_to_aid_mean,obs_neighbor_delta_min,obs_neighbor_delta_mean,obs_resource_concentration_max,obs_resource_concentration_mean,bad_consequence_count,allocation_max,allocation_min,allocation_gini,steps_to_future_collapse,assigned_witness_class,minimal_missing_information_candidate,eligible_layer_from_BA4_1,candidate_kind,confidence,reason
baseline,W3_catastrophe_ambiguity,feature_proxy,9601,0,0,0,0,none,28,spread,"(5,21)",5,21,SAFE,0.63683565,0,233.59240359,0.39661809,0.11715411,0.35385192,0,0,0,0,0,0.5744626,0.33333333,0,0.0,0.0,0.0,0.0,0.0,0.0,0.70247934,0.63827954,0,0.15882143,0.03172279,0.18219235,28,forward_dynamics_blind,bounded future reachability / time-to-collapse,L4 plus conditional L1 temporal,temporal,high,Current concrete state is not collapsed; false-safe status comes from later concrete collapse under future dynamics.
baseline,W3_catastrophe_ambiguity,feature_proxy,9601,1,0,0,0,none,28,spread,"(5,18)",5,18,SAFE,0.69784322,0,241.50778739,0.45731467,0.11721399,0.35549303,0,0,0,0,0,0.5744626,0.33333333,0,0.0,0.0,0.0,0.0,0.0,0.0,0.70247934,0.63827954,0,0.15882143,0.03172279,0.18219235,27,forward_dynamics_blind,bounded future reachability / time-to-collapse,L4 plus conditional L1 temporal,temporal,high,Current concrete state is not collapsed; false-safe status comes from later concrete collapse under future dynamics.
baseline,W3_catastrophe_ambiguity,feature_proxy,9601,2,0,0,0,none,28,spread,"(5,14)",5,14,SAFE,0.75663186,0,249.79032602,0.51528104,0.11732831,0.35738004,0,0,0,0,0,0.5744626,0.33333333,0,0.0,0.0,0.0,0.0,0.0,0.0,0.70247934,0.63827954,0,0.15882143,0.03172279,0.18219235,26,forward_dynamics_blind,bounded future reachability / time-to-collapse,L4 plus conditional L1 temporal,temporal,high,Current concrete state is not collapsed; false-safe status comes from later concrete collapse under future dynamics.
baseline,W3_catastrophe_ambiguity,feature_proxy,9601,3,0,0,0,none,28,spread,"(5,12)",5,12,SAFE,0.80063013,0,258.5203155,0.56990277,0.11745129,0.35973192,0,0,0,0,0,0.63683565,0.39661809,0,0.95292858,0.66666667,0.02598935,0.08872534,0.06235336,0.14761595,0.70305793,0.6200524,7,0.15997976,0.03411054,0.17573303,25,policy_visible_concentration_blind,Obs.resource_concentration > 0.62,conditional L2/L3,variable_threshold,medium,"Delayed policy-visible resource concentration crosses the bad-consequence threshold, distinct from reporting HHI."
baseline,W3_catastrophe_ambiguity,feature_proxy,9601,4,0,0,0,none,28,spread,"(5,10)",5,10,SAFE,0.82645563,0,267.75871668,0.62257424,0.11765028,0.36234539,0,0,0,0,1,0.69784322,0.45731467,0,0.95292858,0.66666667,0.02564065,0.08861586,0.05764973,0.1439955,0.69661477,0.61257189,7,0.16477367,0.03638249,0.17422798,24,policy_visible_concentration_blind,Obs.resource_concentration > 0.62,conditional L2/L3,variable_threshold,medium,"Delayed policy-visible resource concentration crosses the bad-consequence threshold, distinct from reporting HHI."
baseline,W3_catastrophe_ambiguity,feature_proxy,9601,5,0,0,0,none,28,spread,"(5,9)",5,9,SAFE,0.84636933,0,277.5415078,0.67325967,0.11786161,0.36514308,0,0,0,0,2,0.75663186,0.51528104,0,0.95292858,0.66666667,0.02524955,0.08778268,0.05220519,0.13834873,0.70054225,0.60518629,7,0.16863113,0.03881092,0.1735162,23,policy_visible_concentration_blind,Obs.resource_concentration > 0.62,conditional L2/L3,variable_threshold,medium,"Delayed policy-visible resource concentration crosses the bad-consequence threshold, distinct from reporting HHI."
baseline,W3_catastrophe_ambiguity,feature_proxy,9601,6,0,0,0,none,28,spread,"(5,8)",5,8,SAFE,0.86528317,0,287.76627052,0.70077621,0.11813517,0.36834303,0,0,0,0,3,0.80063013,0.56990277,0,0.95987855,0.66666667,0.02566751,0.07446006,0.04744016,0.09991368,0.69009654,0.586874,5,0.17194542,0.04091862,0.1724938,22,policy_visible_concentration_blind,Obs.resource_concentration > 0.62,conditional L2/L3,variable_threshold,medium,"Delayed policy-visible resource concentration crosses the bad-consequence threshold, distinct from reporting HHI."
baseline,W3_catastrophe_ambiguity,feature_proxy,9601,7,0,0,0,none,28,spread,"(5,7)",5,7,SAFE,0.87886678,0,298.55364844,0.71224863,0.11847876,0.37172134,0,0,0,0,4,0.82645563,0.62257424,0,0.98864204,0.66666667,0.01043316,0.05803066,0.00722934,0.05785112,0.66054081,0.55943227,3,0.16994309,0.04227645,0.16824629,21,policy_visible_concentration_blind,Obs.resource_concentration > 0.62,conditional L2/L3,variable_threshold,medium,"Delayed policy-visible resource concentration crosses the bad-consequence threshold, distinct from reporting HHI."
baseline,W3_catastrophe_ambiguity,feature_proxy,9601,8,0,0,0,none,28,spread,"(5,7)",5,7,SAFE,0.88607338,0,309.95111582,0.72266566,0.11890051,0.37527817,0,0,0,0,5,0.84636933,0.67325967,0,1.01178679,0.66666667,0.00951659,0.05389452,-7.627e-05,0.04386443,0.65102456,0.54873462,2,0.16579971,0.04309334,0.15902986,20,policy_visible_concentration_blind,Obs.resource_concentration > 0.62,conditional L2/L3,variable_threshold,medium,"Delayed policy-visible resource concentration crosses the bad-consequence threshold, distinct from reporting HHI."
baseline,W3_catastrophe_ambiguity,feature_proxy,9601,9,0,0,0,none,28,spread,"(5,6)",5,6,SAFE,0.89059999,0,321.92829191,0.73201523,0.11935687,0.37907341,0,0,0,0,6,0.86528317,0.70077621,0,1.0316725,0.66666667,0.0097466,0.05477706,-8.395e-05,0.04105856,0.64060722,0.53054346,1,0.16189838,0.04396175,0.14862107,19,policy_visible_concentration_blind,Obs.resource_concentration > 0.62,conditional L2/L3,variable_threshold,medium,"Delayed policy-visible resource concentration crosses the bad-consequence threshold, distinct from reporting HHI."
baseline,W3_catastrophe_ambiguity,feature_proxy,9601,10,0,0,0,none,28,spread,"(5,6)",5,6,SAFE,0.89205093,0,334.64154003,0.74007746,0.11991116,0.38313864,0,0,0,0,7,0.87886678,0.71224863,0,1.01965854,0.66666667,0.00998676,0.05150637,-6.648e-05,0.03062144,0.62648747,0.52125932,1,0.15803134,0.0447048,0.14186302,18,policy_visible_concentration_blind,Obs.resource_concentration > 0.62,conditional L2/L3,variable_threshold,medium,"Delayed policy-visible resource concentration crosses the bad-consequence threshold, distinct from reporting HHI."
baseline,W3_catastrophe_ambiguity,feature_proxy,9601,11,0,0,0,none,28,spread,"(5,6)",5,6,SAFE,0.89080188,0,348.05754787,0.74685725,0.12053344,0.38750427,0,0,0,0,8,0.88607338,0.72266566,0,0.99479823,0.66666667,0.01025908,0.04739946,-0.00040672,0.01714047,0.61816515,0.50958723,0,0.15621775,0.0455497,0.13745771,17,forward_dynamics_blind,bounded future reachability / time-to-collapse,L4 plus conditional L1 temporal,temporal,high,Current concrete state is not collapsed; false-safe status comes from later concrete collapse under future dynamics.
baseline,W3_catastrophe_ambiguity,feature_proxy,9601,12,0,0,0,none,28,spread,"(5,7)",5,7,SAFE,0.8865249,0,362.4097541,0.75211917,0.12128133,0.39222761,0,0,0,0,9,0.89059999,0.73201523,0,0.9713903,0.66666667,0.01056819,0.04718998,-0.00548622,0.01041271,0.61180309,0.50493765,0,0.15479497,0.04573297,0.13472724,16,forward_dynamics_blind,bounded future reachability / time-to-collapse,L4 plus conditional L1 temporal,temporal,high,Current concrete state is not collapsed; false-safe status comes from later concrete collapse under future dynamics.
baseline,W3_catastrophe_ambiguity,feature_proxy,9601,13,0,0,0,none,28,spread,"(5,7)",5,7,SAFE,0.8793221,0,377.5439666,0.75437375,0.12216724,0.3973347,0,0,0,0,10,0.89205093,0.74007746,0,0.94818804,0.66666667,0.01087584,0.04683416,-0.01293454,0.00290775,0.61632187,0.5035628,0,0.15494513,0.04626824,0.13375324,15,forward_dynamics_blind,bounded future reachability / time-to-collapse,L4 plus conditional L1 temporal,temporal,high,Current concrete state is not collapsed; false-safe status comes from later concrete collapse under future dynamics.
baseline,W3_catastrophe_ambiguity,feature_proxy,9601,14,0,0,0,none,28,spread,"(5,8)",5,8,SAFE,0.86841725,0,394.04202401,0.74951054,0.12322207,0.40303186,0,0,0,0,11,0.89080188,0.74685725,0,0.93730648,0.66666667,0.01122184,0.04712854,-0.0266657,-0.00457718,0.61687442,0.50372673,0,0.15599377,0.04673754,0.13476346,14,forward_dynamics_blind,bounded future reachability / time-to-collapse,L4 plus conditional L1 temporal,temporal,high,Current concrete state is not collapsed; false-safe status comes from later concrete collapse under future dynamics.
baseline,W3_catastrophe_ambiguity,feature_proxy,9601,15,0,0,0,none,28,spread,"(5,9)",5,9,SAFE,0.85402934,0,411.52964947,0.70773485,0.1245408,0.40900013,0,0,0,0,12,0.8865249,0.75211917,0,0.92876981,0.66666667,0.01158074,0.04740393,-0.04426751,-0.01354786,0.61338753,0.49794765,2,0.1578237,0.04709038,0.13750149,13,history_blind,delayed response_to_aid / neighbor_delta / last_aid,conditional L2/L3,temporal_policy_observation,medium,Delayed response/neighbor/last-aid history carries a harmful consequence signal absent from the 18.0 projection.
baseline,W3_catastrophe_ambiguity,feature_proxy,9601,16,0,0,0,none,28,spread,"(6,10)",6,10,SAFE,0.83617175,0,430.50086016,0.65958922,0.12608554,0.41589333,0,0,0,0,13,0.8793221,0.75437375,0,0.92967077,0.66666667,0.01196161,0.04815672,-0.06302155,-0.02196099,0.61694198,0.48806281,3,0.15823461,0.04733145,0.14247605,12,history_blind,delayed response_to_aid / neighbor_delta / last_aid,conditional L2/L3,temporal_policy_observation,medium,Delayed response/neighbor/last-aid history carries a harmful consequence signal absent from the 18.0 projection.
baseline,W3_catastrophe_ambiguity,feature_proxy,9601,17,0,0,0,none,28,spread,"(6,11)",6,11,SAFE,0.81414282,0,451.29204989,0.60165514,0.1280059,0.42357178,0,0,0,0,14,0.86841725,0.74951054,0,0.93596261,0.66666667,0.012275,0.04853395,-0.08379133,-0.03204286,0.62426074,0.48929795,6,0.16226394,0.04746473,0.14897822,11,unknown_or_mixed,multiple or unresolved missing coordinates,unknown/mixed,mixed,medium,"Future collapse state has multiple plausible missing coordinates, so no single minimal candidate is defensible."
baseline,W3_catastrophe_ambiguity,feature_proxy,9601,18,0,0,0,none,28,spread,"(6,12)",6,12,SAFE,0.78760977,0,474.05511525,0.53431513,0.13033978,0.43220927,0,0,0,0,15,0.85402934,0.70773485,0,0.94694221,0.66666667,0.0127569,0.04968864,-0.10730978,-0.0423903,0.62226285,0.48709927,7,0.16651348,0.04720442,0.16291626,10,unknown_or_mixed,multiple or unresolved missing coordinates,unknown/mixed,mixed,medium,"Future collapse state has multiple plausible missing coordinates, so no single minimal candidate is defensible."
baseline,W3_catastrophe_ambiguity,feature_proxy,9601,19,0,0,0,none,28,spread,"(6,14)",6,14,SAFE,0.75964974,0,499.99149102,0.49028227,0.13314514,0.44209256,0,0,0,0,16,0.83617175,0.65958922,0,0.94940764,0.66666667,0.01315982,0.05122062,-0.13157718,-0.05273908,0.58206666,0.48539236,6,0.17242011,0.04696639,0.17947734,9,history_blind,delayed response_to_aid / neighbor_delta / last_aid,conditional L2/L3,temporal_policy_observation,medium,Delayed response/neighbor/last-aid history carries a harmful consequence signal absent from the 18.0 projection.
baseline,W3_catastrophe_ambiguity,feature_proxy,9601,20,0,0,0,none,28,spread,"(6,16)",6,16,SAFE,0.7274332,0,529.17712752,0.43120554,0.13676037,0.45342111,0,0,0,0,17,0.81414282,0.60165514,0,0.97358366,0.66666667,0.01356384,0.05289906,-0.16140007,-0.06510916,0.58357877,0.47422261,6,0.18090501,0.04646331,0.20296105,8,history_blind,delayed response_to_aid / neighbor_delta / last_aid,conditional L2/L3,temporal_policy_observation,medium,Delayed response/neighbor/last-aid history carries a harmful consequence signal absent from the 18.0 projection.
baseline,W3_catastrophe_ambiguity,feature_proxy,9601,21,0,0,0,none,28,spread,"(6,18)",6,18,SAFE,0.69495979,0,562.61750888,0.37733701,0.14130778,0.4666371,0,0,0,0,18,0.78760977,0.53431513,0,0.9990809,0.66666667,0.01422995,0.05526471,-0.19360492,-0.07847343,0.58006561,0.45622083,6,0.19027812,0.04617329,0.23248311,7,history_blind,delayed response_to_aid / neighbor_delta / last_aid,conditional L2/L3,temporal_policy_observation,medium,Delayed response/neighbor/last-aid history carries a harmful consequence signal absent from the 18.0 projection.
baseline,W3_catastrophe_ambiguity,feature_proxy,9601,22,0,0,0,none,28,spread,"(6,21)",6,21,SAFE,0.6433067,0,602.15942755,0.21205562,0.14743274,0.48267604,0,0,0,0,19,0.75964974,0.49028227,0,1.03452066,0.66666667,0.01377919,0.057521,-0.17797682,-0.08212466,0.58168625,0.4519359,6,0.2034525,0.04628548,0.25728765,6,history_blind,delayed response_to_aid / neighbor_delta / last_aid,conditional L2/L3,temporal_policy_observation,medium,Delayed response/neighbor/last-aid history carries a harmful consequence signal absent from the 18.0 projection.
baseline,W3_catastrophe_ambiguity,feature_proxy,9601,23,0,0,0,none,28,spread,"(7,22)",7,22,SAFE,0.61849258,1,650.29249082,0.1885006,0.15568201,0.50261751,0,0,0,0,20,0.7274332,0.43120554,0,1.08543007,0.66666667,0.01331687,0.05972179,-0.19536355,-0.09363966,0.59082719,0.45144567,6,0.2180554,0.04669988,0.28414569,5,history_blind,delayed response_to_aid / neighbor_delta / last_aid,conditional L2/L3,temporal_policy_observation,medium,Delayed response/neighbor/last-aid history carries a harmful consequence signal absent from the 18.0 projection.
baseline,W3_catastrophe_ambiguity,feature_proxy,9601,24,0,0,0,none,28,spread,"(7,24)",7,24,SAFE,0.59405222,1,711.41655025,0.14762934,0.16737864,0.52803247,0,0,0,0,21,0.69495979,0.37733701,0,1.14166873,0.66666667,0.01275616,0.06205209,-0.22536291,-0.09239498,0.58700871,0.44813486,6,0.20533262,0.04360648,0.27097515,4,history_blind,delayed response_to_aid / neighbor_delta / last_aid,conditional L2/L3,temporal_policy_observation,medium,Delayed response/neighbor/last-aid history carries a harmful consequence signal absent from the 18.0 projection.
baseline,W3_catastrophe_ambiguity,feature_proxy,9601,25,0,0,0,none,28,spread,"(8,26)",8,26,SAFE,0.56449677,3,788.80679029,0.08279078,0.18314136,0.55931997,0,0,0,0,22,0.6433067,0.21205562,0,1.22071503,0.66666667,0.01203004,0.06345894,-0.31159683,-0.13114365,0.59579517,0.44877472,6,0.19007297,0.04097334,0.26336746,3,history_blind,delayed response_to_aid / neighbor_delta / last_aid,conditional L2/L3,temporal_policy_observation,medium,Delayed response/neighbor/last-aid history carries a harmful consequence signal absent from the 18.0 projection.
baseline,W3_catastrophe_ambiguity,feature_proxy,9601,26,0,0,0,none,28,spread,"(8,27)",8,27,SAFE,0.53259183,3,840.9509724,0.0,0.18612818,0.57131527,0,0,0,0,23,0.61849258,0.1885006,1,1.30833242,0.66666667,0.0111234,0.06541937,-0.17244211,-0.06129906,0.59844724,0.4535465,5,0.184415,0.03920749,0.25667494,2,history_blind,delayed response_to_aid / neighbor_delta / last_aid,conditional L2/L3,temporal_policy_observation,medium,Delayed response/neighbor/last-aid history carries a harmful consequence signal absent from the 18.0 projection.
baseline,W3_catastrophe_ambiguity,feature_proxy,9601,27,0,0,0,none,28,spread,"(8,28)",8,28,SAFE,0.51631513,3,906.96089323,0.0,0.19163552,0.5880097,0,0,0,0,24,0.59405222,0.14762934,1,1.23199574,0.66666667,0.01081904,0.0650598,-0.0949543,-0.05265272,0.60090766,0.45520596,7,0.17826899,0.0377865,0.25160934,1,history_blind,delayed response_to_aid / neighbor_delta / last_aid,conditional L2/L3,temporal_policy_observation,medium,Delayed response/neighbor/last-aid history carries a harmful consequence signal absent from the 18.0 projection.
baseline,W3_catastrophe_ambiguity,feature_proxy,9601,28,0,1,0,spread,28,spread,"(9,30)",9,30,SAFE,0.49553635,4,965.23105938,0.0,0.19782581,0.60141073,0,0,0,0,25,0.56449677,0.08279078,3,1.14043782,0.66666667,0.01027804,0.06449897,-0.10688951,-0.05789817,0.6043704,0.4535409,8,0.16996971,0.03615437,0.24921681,0,spread_blind,failed_zone_count >= 4,L4 eligible,aggregate_threshold,high,"Current state already satisfies real spread-collapse clause, but 18.0 projection contains only mean-welfare/resource_hhi."
baseline,W3_catastrophe_ambiguity,feature_proxy,9601,29,0,1,0,spread,29,spread,"(9,31)",9,31,SAFE,0.48017708,4,1035.42081876,0.0,0.20934522,0.62005685,0,0,0,0,26,0.53259183,0.0,3,1.10649,0.66666667,0.01043879,0.06361193,-0.14033874,-0.0544133,0.60729703,0.4508109,6,0.17793761,0.03542883,0.25070584,0,spread_blind,failed_zone_count >= 4,L4 eligible,aggregate_threshold,high,"Current state already satisfies real spread-collapse clause, but 18.0 projection contains only mean-welfare/resource_hhi."
baseline,W3_catastrophe_ambiguity,feature_proxy,9601,30,0,1,0,spread,30,spread,"(10,31)",10,31,SAFE,0.47574418,4,1125.44180606,0.0,0.22716448,0.64713325,0,0,0,0,27,0.51631513,0.0,3,1.06961391,0.66666667,0.01037239,0.06246017,-0.08418189,-0.03200001,0.61157884,0.44543363,4,0.18659357,0.03444167,0.25510136,0,spread_blind,failed_zone_count >= 4,L4 eligible,aggregate_threshold,high,"Current state already satisfies real spread-collapse clause, but 18.0 projection contains only mean-welfare/resource_hhi."
baseline,W3_catastrophe_ambiguity,feature_proxy,9601,31,0,1,0,spread,31,spread,"(12,31)",12,31,SAFE,0.47137346,4,1291.11351997,0.0,0.26526269,0.69640653,0,0,0,0,28,0.49553635,0.0,4,1.01981828,0.66666667,0.00976743,0.06104506,-0.11223246,-0.03828687,0.61169051,0.43144867,4,0.19675865,0.03407072,0.26041071,0,spread_blind,failed_zone_count >= 4,L4 eligible,aggregate_threshold,high,"Current state already satisfies real spread-collapse clause, but 18.0 projection contains only mean-welfare/resource_hhi."
baseline,W3_catastrophe_ambiguity,feature_proxy,9601,32,0,1,0,spread,32,spread,"(15,31)",15,31,SAFE,0.46593777,4,1603.30948016,0.0,0.33869656,0.76970174,0,0,0,0,29,0.48017708,0.0,4,1.06762568,0.66666667,0.01024064,0.06060693,-0.08441326,-0.02755599,0.61211409,0.42298582,3,0.20594395,0.03386293,0.26914866,0,spread_blind,failed_zone_count >= 4,L4 eligible,aggregate_threshold,high,"Current state already satisfies real spread-collapse clause, but 18.0 projection contains only mean-welfare/resource_hhi."
baseline,W3_catastrophe_ambiguity,feature_proxy,9601,33,0,1,0,spread,33,spread,"(17,32)",17,32,SAFE,0.45987183,4,1914.57485204,0.0,0.39700366,0.82604124,0,0,0,0,30,0.47574418,0.0,4,1.1195614,0.66666667,0.01100993,0.05984126,-0.02822117,-0.01242558,0.6108128,0.40645991,0,0.22046665,0.03307922,0.2792283,0,spread_blind,failed_zone_count >= 4,L4 eligible,aggregate_threshold,high,"Current state already satisfies real spread-collapse clause, but 18.0 projection contains only mean-welfare/resource_hhi."
baseline,W3_catastrophe_ambiguity,feature_proxy,9601,34,0,1,0,spread,34,spread,"(19,32)",19,32,SAFE,0.45111891,4,2227.6632214,0.0,0.44206115,0.86868007,0,0,0,0,31,0.47137346,0.0,4,1.18055192,0.66666667,0.01124294,0.05916482,-0.02951692,-0.01236186,0.61122682,0.3950145,0,0.23813913,0.0325412,0.29406378,0,spread_blind,failed_zone_count >= 4,L4 eligible,aggregate_threshold,high,"Current state already satisfies real spread-collapse clause, but 18.0 projection contains only mean-welfare/resource_hhi."
baseline,W3_catastrophe_ambiguity,feature_proxy,9601,35,0,1,0,spread,35,spread,"(22,33)",22,33,SAFE,0.44218267,4,2661.05278048,0.0,0.49294599,0.89463038,0,0,0,0,32,0.46593777,0.0,4,1.23566368,0.66666667,0.01130597,0.05846662,-0.03726098,-0.01498035,0.60907746,0.38221031,2,0.25607051,0.03192794,0.30324825,0,spread_blind,failed_zone_count >= 4,L4 eligible,aggregate_threshold,high,"Current state already satisfies real spread-collapse clause, but 18.0 projection contains only mean-welfare/resource_hhi."
